category,transform,image_path,defect_type,label,anomaly_score
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\001.png,good,0,0.8600319027900696
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\002.png,good,0,0.842886745929718
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\003.png,good,0,0.8648247718811035
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\004.png,good,0,0.8598393797874451
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\005.png,good,0,0.8564175963401794
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\006.png,good,0,0.8767914772033691
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\007.png,good,0,0.8368278741836548
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\008.png,good,0,0.8482910990715027
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\009.png,good,0,0.8379169702529907
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\010.png,good,0,0.851850152015686
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\011.png,good,0,0.8442029356956482
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\012.png,good,0,0.8614957928657532
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\013.png,good,0,0.8613846898078918
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\014.png,good,0,0.8447332382202148
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\015.png,good,0,0.8452494740486145
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\016.png,good,0,0.8591535687446594
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\017.png,good,0,0.8540675044059753
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\018.png,good,0,0.8379248976707458
bottle,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\019.png,good,0,0.8477556109428406
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\000.png,broken_large,1,0.9275088310241699
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\001.png,broken_large,1,0.9229809045791626
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\002.png,broken_large,1,0.9307031631469727
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\003.png,broken_large,1,0.9117442965507507
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\004.png,broken_large,1,0.9104964137077332
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\005.png,broken_large,1,0.9117622375488281
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\006.png,broken_large,1,0.8992850184440613
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\007.png,broken_large,1,0.9188966751098633
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\008.png,broken_large,1,0.9067193269729614
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\009.png,broken_large,1,0.8771486282348633
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\010.png,broken_large,1,0.9249016046524048
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\011.png,broken_large,1,0.8820953369140625
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\012.png,broken_large,1,0.882823646068573
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\013.png,broken_large,1,0.9108995795249939
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\014.png,broken_large,1,0.9091413617134094
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\015.png,broken_large,1,0.8966768383979797
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\016.png,broken_large,1,0.9220659136772156
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\017.png,broken_large,1,0.8970924615859985
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\018.png,broken_large,1,0.9314771890640259
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\019.png,broken_large,1,0.9021878242492676
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\000.png,broken_small,1,0.8361617922782898
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\001.png,broken_small,1,0.9001893997192383
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\002.png,broken_small,1,0.852571427822113
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\003.png,broken_small,1,0.8974502682685852
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\004.png,broken_small,1,0.9147328734397888
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\005.png,broken_small,1,0.8858593106269836
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\006.png,broken_small,1,0.9079651236534119
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\007.png,broken_small,1,0.8576413989067078
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\008.png,broken_small,1,0.8892181515693665
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\009.png,broken_small,1,0.8968243598937988
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\010.png,broken_small,1,0.8886795043945312
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\011.png,broken_small,1,0.8684393763542175
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\012.png,broken_small,1,0.8984341025352478
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\013.png,broken_small,1,0.8642928004264832
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\014.png,broken_small,1,0.8626664280891418
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\015.png,broken_small,1,0.8417211771011353
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\016.png,broken_small,1,0.8613813519477844
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\017.png,broken_small,1,0.9081003069877625
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\018.png,broken_small,1,0.9138476252555847
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\019.png,broken_small,1,0.872428834438324
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\020.png,broken_small,1,0.8981809020042419
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\021.png,broken_small,1,0.8736242651939392
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\000.png,contamination,1,0.8969337344169617
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\001.png,contamination,1,0.8162598013877869
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\002.png,contamination,1,0.7703050971031189
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\003.png,contamination,1,0.8700036406517029
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\004.png,contamination,1,0.8329567313194275
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\005.png,contamination,1,0.887742817401886
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\006.png,contamination,1,0.8567119836807251
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\007.png,contamination,1,0.9322721362113953
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\008.png,contamination,1,0.883068859577179
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\009.png,contamination,1,0.8547970056533813
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\010.png,contamination,1,0.8676673173904419
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\011.png,contamination,1,0.8607071042060852
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\012.png,contamination,1,0.7546364068984985
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\013.png,contamination,1,0.9308981895446777
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\014.png,contamination,1,0.870149552822113
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\015.png,contamination,1,0.8569839596748352
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\016.png,contamination,1,0.8151055574417114
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\017.png,contamination,1,0.9340705871582031
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\018.png,contamination,1,0.8709695935249329
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\019.png,contamination,1,0.8280826807022095
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\020.png,contamination,1,0.8007802963256836
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\000.png,good,0,0.7113791704177856
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\001.png,good,0,0.6678122878074646
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\002.png,good,0,0.7631155848503113
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\003.png,good,0,0.6386303901672363
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\004.png,good,0,0.658350944519043
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\005.png,good,0,0.6778835654258728
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\006.png,good,0,0.7245381474494934
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\007.png,good,0,0.671783983707428
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\008.png,good,0,0.6995343565940857
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\009.png,good,0,0.7186697125434875
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\010.png,good,0,0.7403267621994019
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\011.png,good,0,0.660594642162323
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\012.png,good,0,0.6826319098472595
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\013.png,good,0,0.6751844882965088
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\014.png,good,0,0.6952763795852661
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\015.png,good,0,0.7139301300048828
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\016.png,good,0,0.7070856690406799
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\017.png,good,0,0.680158257484436
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\018.png,good,0,0.6857720017433167
bottle,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\019.png,good,0,0.6999509930610657
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\000.png,broken_large,1,0.928918182849884
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\001.png,broken_large,1,0.9391361474990845
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\002.png,broken_large,1,0.9336172342300415
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\003.png,broken_large,1,0.9392027854919434
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\004.png,broken_large,1,0.9213623404502869
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\005.png,broken_large,1,0.9161832928657532
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\006.png,broken_large,1,0.9240354895591736
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\007.png,broken_large,1,0.9203727841377258
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\008.png,broken_large,1,0.937115490436554
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\009.png,broken_large,1,0.9211826324462891
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\010.png,broken_large,1,0.9474749565124512
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\011.png,broken_large,1,0.9185986518859863
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\012.png,broken_large,1,0.921126663684845
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\013.png,broken_large,1,0.9337493181228638
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\014.png,broken_large,1,0.9100311398506165
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\015.png,broken_large,1,0.9330913424491882
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\016.png,broken_large,1,0.937516987323761
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\017.png,broken_large,1,0.9115848541259766
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\018.png,broken_large,1,0.9515751004219055
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_large\019.png,broken_large,1,0.9288000464439392
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\000.png,broken_small,1,0.8948816657066345
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\001.png,broken_small,1,0.9203552603721619
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\002.png,broken_small,1,0.9042954444885254
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\003.png,broken_small,1,0.9166654944419861
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\004.png,broken_small,1,0.9322927594184875
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\005.png,broken_small,1,0.9038025140762329
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\006.png,broken_small,1,0.9193314909934998
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\007.png,broken_small,1,0.8994126319885254
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\008.png,broken_small,1,0.912712574005127
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\009.png,broken_small,1,0.9290674328804016
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\010.png,broken_small,1,0.9153122305870056
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\011.png,broken_small,1,0.9173398017883301
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\012.png,broken_small,1,0.9327858090400696
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\013.png,broken_small,1,0.9028844833374023
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\014.png,broken_small,1,0.9037599563598633
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\015.png,broken_small,1,0.903716504573822
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\016.png,broken_small,1,0.899514377117157
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\017.png,broken_small,1,0.9271608591079712
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\018.png,broken_small,1,0.9352445602416992
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\019.png,broken_small,1,0.9068488478660583
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\020.png,broken_small,1,0.9326651692390442
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\broken_small\021.png,broken_small,1,0.9248887896537781
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\000.png,contamination,1,0.8973007202148438
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\001.png,contamination,1,0.8917008638381958
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\002.png,contamination,1,0.8910551071166992
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\003.png,contamination,1,0.9017755389213562
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\004.png,contamination,1,0.8964164853096008
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\005.png,contamination,1,0.917879045009613
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\006.png,contamination,1,0.9050521850585938
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\007.png,contamination,1,0.9473955035209656
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\008.png,contamination,1,0.9199237823486328
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\009.png,contamination,1,0.8990139365196228
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\010.png,contamination,1,0.9210256934165955
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\011.png,contamination,1,0.8984920382499695
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\012.png,contamination,1,0.8923068046569824
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\013.png,contamination,1,0.9453529715538025
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\014.png,contamination,1,0.9047589302062988
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\015.png,contamination,1,0.9011530876159668
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\016.png,contamination,1,0.8911113142967224
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\017.png,contamination,1,0.9521453976631165
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\018.png,contamination,1,0.9096115231513977
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\019.png,contamination,1,0.9041734933853149
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\contamination\020.png,contamination,1,0.8914351463317871
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\000.png,good,0,0.892764687538147
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\001.png,good,0,0.891469419002533
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\002.png,good,0,0.8915048837661743
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\003.png,good,0,0.8913969397544861
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\004.png,good,0,0.8914006352424622
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\005.png,good,0,0.8914400935173035
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\006.png,good,0,0.8914640545845032
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\007.png,good,0,0.891396701335907
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\008.png,good,0,0.8912641406059265
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\009.png,good,0,0.8925983309745789
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\010.png,good,0,0.8919132351875305
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\011.png,good,0,0.8914734125137329
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\012.png,good,0,0.891391396522522
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\013.png,good,0,0.8912392854690552
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\014.png,good,0,0.8911539316177368
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\015.png,good,0,0.8913829922676086
bottle,rotation_5_degrees,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\bottle\test\good\016.png,good,0,0.8914059996604919
